source_player_id,player_name,birth_date,country,season,league,role,age,sample_size,k_pct,bb_pct,iso,contact_pct,chase_pct,avg_fastball_velocity,zone_pct,sprint_speed,biomech_score
INT-0166,Emilio Choi,2003-12-04,Dominican Republic,2025,Complex League,Position Player,22,447,0.30372236110153167,0.05625502776296558,0.06705831107438587,0.7119925611052131,0.29247856517810883,,,24.824640426038183,45.32485763946891
INT-0167,Jorge Sanchez,2003-05-01,KOR,2022,KBO Futures,Pitcher,19,376,0.16963109673725818,0.09023769043614205,,,,89.97610061610096,0.41924481674845354,,56.93796908731648
INT-0167,JORGE SANCHEZ,2003-05-01,South Korea,2023,KBO Futures,Pitcher,20,517,0.20411808353093885,0.12142123802860788,,,,89.19868302286727,0.4449760541270205,,70.79536986604595
INT-0167,Jorge Sanchez,2003-05-01,South Korea,2024,KBO Futures,Pitcher,21,403,0.256345957760296,0.11938956287399645,,,,91.6171636377973,0.4871789070930431,,59.55999734489036
INT-0167,Jorge Sanchez,2003-05-01,KOR,2025,Independent,Pitcher,22,353,0.17844112095203296,0.12645823535657574,,,,89.68263885791819,0.44909950163963086,,57.51810476974503
,Isaac Han,2001-02-06,Venezuela,2022,Complex League,Pitcher,21,353,0.1947674180650133,0.12017553989132716,,,,87.49341028112389,0.47081683039569855,,46.94659107855359
INT-0168,Isaac Han,2001-02-06,Venezuela,2023,Complex League,Pitcher,22,172,0.2433556979202099,0.07544622145728683,,,,89.89572506137915,0.503610993187453,,43.72721410835933
INT-0168,Isaac Han,2001-02-06,Venezuela,2024,Dominican Summer League,Pitcher,23,82,0.257371004660243,0.07899558908897922,,,,91.57599471424322,0.5087293992922339,,47.23126825424418
INT-0168,Isaac Han,2001-02-06,VEN,2025,Complex League,Pitcher,24,456,0.3133166895596469,0.07439129343779943,,,,91.1090494713463,0.5334823720082935,,49.902377967036465
INT-0169,Jorge Benitez,2001-08-21,Mexico,2022,Mexican Pacific League,Pitcher,21,538,0.22047068140766513,0.06798580965459695,,,,89.48058299149645,0.46344682080701904,,56.21018329921585
,Jorge Benitez,2001-08-21,Mexico,2023,Mexican Pacific League,Pitcher,22,131,0.2082042991197338,0.08051325074091,,,,89.95054410635032,0.4833784031639022,,46.17063175476836
INT-0169,Jorge Benitez,2001-08-21,MEX,2024,Mexican League,Pitcher,23,341,0.2389150067231015,0.0540676623215375,,,,90.61464333433479,0.5505538928802303,,57.43880094373803
INT-0169,Jorge Benitez,2001-08-21,Mexico,2025,Mexican League,Pitcher,24,224,0.15732621162845223,0.06531819858551594,,,,90.74687798144629,0.49158954215411454,,58.58818427867578
INT-0170,Yun-seo Torres,2004-07-21,Mexico,2022,Mexican League,Pitcher,18,205,0.17704451078174335,0.12652014147264298,,,,89.70606089500627,0.45604810484620156,,49.37805063888491
INT-0170,Yun-seo Torres,2004-07-21,Mexico,2023,Mexican Pacific League,Pitcher,19,574,0.164201367458286,0.13507635053615358,,,,88.29889643405924,0.42628731352159965,,56.73002403083219
INT-0170,Yun-seo Torres,2004-07-21,MEX,2024,Mexican League,Pitcher,20,432,0.23155282938893804,0.1536671095400226,,,,87.34434521233682,0.37396903119277225,,59.22834792506754
INT-0170,Yun-seo Torres,2004-07-21,Mexico,2025,Mexican League,Pitcher,21,454,0.23834327012297396,0.12650034402367205,,,,88.32173130782158,0.4427349839799642,,57.25384396245917
INT-0171,Kenji Lopez,2001-12-27,South Korea,2022,Independent,Position Player,21,297,0.24704781712958937,0.054985366959513254,0.07096222837055288,0.7073271711582894,0.3312044881251571,,,27.16554323088195,46.69184254392775
INT-0171,Kenji Lopez,2001-12-27,South Korea,2023,Independent,Position Player,22,186,0.21584712834925532,0.08190057720615365,0.1012327480942478,0.7025019313474992,0.30332147903259715,,,27.07975493501541,48.88764404600164
INT-0171,Kenji Lopez,2001-12-27,South Korea,2024,KBO Futures,Position Player,23,466,0.2447635789706622,0.07206498067932642,0.14368624649206085,0.7534114714172679,0.332074018320052,,,25.576651296889093,60.8766336768225
INT-0171,Kenji Lopez,2001-12-27,South Korea,2025,KBO Futures,Position Player,24,379,0.2337622824816542,0.09249445546972439,0.12717683603170743,0.7155287705835047,0.28242842757068726,,,26.61386050763414,54.37948990852285
INT-0172,Andres Ramirez,1999-06-05,Cuba,2022,Independent,Pitcher,23,150,0.2233210807028283,0.09258393176134473,,,,89.2129674491162,0.45757532919041444,,71.57458849015914
INT-0172,Andres Ramirez,1999-06-05,Cuba,2023,Independent,Pitcher,24,244,0.21736680213162557,0.09719061736903009,,,,88.11885391304598,0.47295305723321046,,68.30039932070977
INT-0172,Andres Ramirez,1999-06-05,Cuba,2024,Cuban National Series,Pitcher,25,606,0.2067538452008028,0.12754426855833106,,,,91.35970143959189,0.4776664398768935,,71.56531911388812
INT-0172,Andres Ramirez,1999-06-05,Cuba,2025,Independent,Pitcher,26,84,0.3358900359395476,0.10469790715041605,,,,92.09891627810227,0.46183576235474383,,68.59800444989345
INT-0173,Nicolas Perez,2007-12-27,Colombia,2024,Complex League,Position Player,17,413,0.2620559347620914,0.053885322902219826,0.05514437107873288,0.698613910169647,0.3333867538118554,,,25.335761684168645,42.779038756032335
INT-0173,Nicolas Perez,2007-12-27,Colombia,2025,Complex League,Position Player,18,393,0.2793233208675284,0.07231582805447007,0.12266516939765243,0.7220266349856288,0.28523645822813526,,,24.13035457709704,37.31520282164134
INT-0174,Daichi Mendez 2,2000-01-11,Dominican Republic,2022,Complex League,Pitcher,22,363,0.26918767905363805,0.11875614783241736,,,,89.90455598945363,0.46177902728554826,,61.6195707456481
INT-0174,Daichi Mendez 2,2000-01-11,Dominican Republic,2023,Dominican Summer League,Pitcher,23,197,0.16123109135122324,0.14167788327710537,,,,91.72567659261179,0.44804443185445436,,52.86420110594325
INT-0174,Daichi Mendez 2,2000-01-11,Dominican Republic,2024,Complex League,Pitcher,24,120,0.2746855542615612,0.12687410309532438,,,,92.72532227366816,0.46945544982275406,,63.955048944768905
INT-0174,Daichi Mendez 2,2000-01-11,Dominican Republic,2025,Complex League,Pitcher,25,558,0.2292795283679362,0.09314603049740762,,,,92.6773773718444,0.5178175346584498,,50.66570670469211
INT-0175,Javier Navarro,2004-05-03,Japan,2023,Industrial League,Position Player,19,201,0.22242824056893926,0.0751134368646782,0.16320114509888506,0.7663578300152837,0.2885766964604829,,,25.55126283041458,52.16945111335629
INT-0175,Javier Navarro,2004-05-03,Japan,2024,Industrial League,Position Player,20,300,0.2479444486905063,0.10865996739340443,0.16187981673952773,0.7352861454846056,0.3102138512515683,,,26.384487384198863,64.27489216121752
INT-0175,Javier Navarro,2004-05-03,Japan,2025,Industrial League,Position Player,21,175,0.2239080227597297,0.09907271148844038,0.19391906631675018,0.7611693373143286,0.2677934660604429,,,25.869350229928596,45.08336856266342
INT-0176,Omar Herrera,2001-10-25,South Korea,2022,Independent,Pitcher,21,619,0.11442972491656149,0.10166856853926388,,,,84.03630954512732,0.49814365064436783,,41.82664346539624
INT-0176,Omar Herrera,2001-10-25,South Korea,2023,KBO Futures,Pitcher,22,330,0.08793791744550218,0.10855030896826738,,,,86.36555993400476,0.44795628454897296,,40.0726220943507
INT-0176,Omar Herrera,2001-10-25,KOR,2024,Independent,Pitcher,23,103,0.12861475080062398,0.11994172092354562,,,,86.99198033854235,0.4705824439851133,,47.600544653493145
INT-0176,Omar Herrera,2001-10-25,South Korea,2025,KBO Futures,Pitcher,24,407,0.11969330037346397,0.07571904844156735,,,,84.15722128006821,0.47317840317704823,,44.0670366455446
INT-0177,Seong-hyun Valdez,2002-01-02,Dominican Republic,2022,Dominican Summer League,Position Player,20,200,0.2218954829713224,0.08276838351056766,0.131593723895948,0.7077555880845237,0.2714750386633582,,,24.939661109317804,33.740463498604186
INT-0177,Seong-hyun Valdez,2002-01-02,Dominican Republic,2023,Dominican Summer League,Position Player,21,402,0.27878863827083417,0.06517960057290598,0.11026781682847821,0.7168702848725976,0.285593172542298,,,25.033473384242793,32.707578670189584
INT-0177,Seong-hyun Valdez,2002-01-02,Dominican Republic,2024,Dominican Summer League,Position Player,22,504,0.25581024630872246,0.06555635774165931,0.0782460847996355,0.7086480673318533,0.3114791927332854,,,25.053591051844165,43.57510023741368
INT-0177,Seong-hyun Valdez,2002-01-02,Dominican Republic,2025,Dominican Summer League,Position Player,23,436,0.19330570129041683,0.07526700894637345,0.16656872080837742,0.7200393135649523,0.3133699591323925,,,23.5,37.267728376969174
INT-0178,Felix Garcia,2007-05-10,VZ,2024,Dominican Summer League,Pitcher,17,178,0.1930747375645465,0.09130951179296819,,,,90.02520870541876,0.4426393440550803,,38.49508460949514
INT-0178,  Felix Garcia ,2007-05-10,Venezuela,2025,Complex League,Pitcher,18,410,0.2552612303949501,0.08405748821805278,,,,92.15891930878009,0.5180851732650101,,44.59688882056798
INT-0179,Alejandro Torres,1999-10-02,Mexico,2022,Mexican Pacific League,Pitcher,23,145,0.24563743994868298,0.12580059211309175,,,,91.01351738061166,0.45639552525792293,,52.57809461577708
INT-0179,Alejandro Torres,1999-10-02,Mexico,2023,Mexican Pacific League,Pitcher,24,511,0.19859886026206575,0.10265541242510688,,,,90.34757840806103,0.47633096922964474,,61.312155866123256
INT-0179,Alejandro Torres,1999-10-02,Mexico,2024,Mexican Pacific League,Pitcher,25,444,0.1874067551907856,0.11882150217199414,,,,90.85947031627181,0.4969442718281015,,60.825094231491704
INT-0179,Alejandro Torres,1999-10-02,Mexico,2025,Mexican League,Pitcher,26,455,0.253601034885135,0.11029853565081035,,,,92.8289257884958,0.45314480127203766,,66.041530821139
INT-0180,Andres Quintero,2003-10-01,Dominican Republic,2022,Dominican Summer League,Position Player,19,261,0.2470533586922774,0.09640890401285723,0.03899337436462333,0.7434949054252863,0.361173089137676,,,25.78698467741306,44.05273237925857
INT-0180,Andres Quintero,2003-10-01,Dominican Republic,2023,Complex League,Position Player,20,237,0.24655362357407395,0.0791776856652193,0.10340700192937216,0.7619731951835641,0.31273993886474427,,,25.98350651118498,45.075026642255786
INT-0180,Andres Quintero,2003-10-01,Dominican Republic,2024,Complex League,Position Player,21,297,0.20316771021624758,0.10700669169893716,0.15431168107390608,0.7736590561799352,0.32154058632330906,,,26.103006472230916,50.153652668836834
INT-0180,Andres Quintero,2003-10-01,Dominican Republic,2025,Complex League,Position Player,22,583,0.2047764014549446,0.0853360566572375,0.09730486028979636,0.8117812464649264,0.2960993627124058,,,25.330470542569305,46.73475279607498
INT-0181,Min-jun Jimenez,2004-06-13,Venezuela,2022,Dominican Summer League,Pitcher,18,381,0.23738653817829233,0.12700230418482245,,,,89.93968051827852,0.45420298944746335,,60.43290982834135
INT-0181,Min-jun Jimenez,2004-06-13,Venezuela,2023,Complex League,Pitcher,19,283,0.21574991315207623,0.08395683035800253,,,,89.7637382855273,0.5002815195228997,,47.87995697937522
INT-0181,Min-jun Jimenez,2004-06-13,Venezuela,2024,Dominican Summer League,Pitcher,20,329,0.2458975698226521,0.11525144727537621,,,,93.15963197976089,0.4585880457044091,,46.585581925013344
INT-0181,Min-jun Jimenez,2004-06-13,Venezuela,2025,Dominican Summer League,Pitcher,21,345,0.2281057913549204,0.10764714186819743,,,,91.33363850499127,0.4845284621860071,,49.204864334515726
INT-0182,Kaito Torres,2002-07-02,Venezuela,2022,Complex League,Pitcher,20,405,0.31534364790765174,0.09772256670729816,,,,94.081378859445,0.4766933848351321,,59.154019483977095
INT-0182,Kaito Torres,2002-07-02,VEN,2023,Dominican Summer League,Pitcher,21,468,0.2698630165242361,0.0901329493960713,,,,91.57747701510682,0.3844188074397688,,53.15940303822825
INT-0182,Kaito Torres,2002-07-02,VEN,2024,Dominican Summer League,Pitcher,22,537,0.27316980524128387,0.08495340325639539,,,,94.28710472366464,0.4633441902811697,,55.52182200703717
,Kaito Torres,2002-07-02,Venezuela,2025,Dominican Summer League,Pitcher,23,513,0.27652960670962723,0.11423437043405033,,,,94.61421372728896,0.426627673965859,,54.382867389584824
INT-0183,Marco Rojas,2007-07-16,Cuba,2023,Independent,Pitcher,16,385,0.1809367716915644,0.0837047808279595,,,,90.33426063311528,0.504366525543621,,51.045781311807715
INT-0183,Marco Rojas,2007-07-16,Cuba,2024,Independent,Pitcher,17,312,0.24766756529420042,0.08465288777078528,,,,90.90265310687093,0.524188147580588,,57.157783322178254
INT-0183,Marco Rojas,2007-07-16,Cuba,2025,Cuban National Series,Pitcher,18,283,0.25142232364145783,0.07070750638888774,,,,89.14506625736827,0.5249914194678643,,57.27594259040487
INT-0184,Felix Benitez,1999-01-14,Mexico,2022,Mexican League,Position Player,23,600,0.21350458858865495,0.0901269848326061,0.13947751342173503,0.705375472347007,0.2857095370462933,,,25.364343222467635,52.53765212317154
INT-0184,Felix Benitez,1999-01-14,Mexico,2023,Mexican League,Position Player,24,123,0.2023235098908136,0.08365022037815319,0.10076424870157175,0.741942230763331,0.24745603341806782,,,25.154430523025404,41.87001379866712
INT-0184,Felix Benitez,1999-01-14,Mexico,2024,Mexican League,Position Player,25,408,0.26467828297399804,0.12586440777432328,0.09128403974011985,0.7364261210338094,0.2477420851004995,,,26.00968978667474,42.11340075904938
INT-0184,Felix Benitez,1999-01-14,Mexico,2025,Mexican League,Position Player,26,614,0.19050725600907786,0.1125853348714191,0.1061376680761541,0.7982843048596278,0.2547008928950714,,,25.01192570734432,39.10360813879389
INT-0185,Carlos Vargas 2,2003-02-20,Japan,2022,Industrial League,Position Player,19,598,0.24056026384029872,0.09945122497150567,0.17534486804531,0.7281446027482014,0.27460095711175064,,,26.331492975504517,62.269729777810234
INT-0185,Carlos Vargas 2,2003-02-20,Japan,2023,NPB Farm,Position Player,20,196,0.2237370447511465,0.10948248628485847,0.20468985747326363,0.8112634563889789,0.2793779069088709,,,26.314650484075564,48.77881527976419
INT-0185,Carlos Vargas 2,2003-02-20,Japan,2024,NPB Farm,Position Player,21,276,0.22195456619998374,0.09595905276163733,0.18080676859910014,0.7397538908209207,0.30611784231123323,,,27.816694626878807,50.16822687394291
INT-0185,Carlos Vargas 2,2003-02-20,Japan,2025,NPB Farm,Position Player,22,250,0.17483884493046,0.09228688606808726,0.2129983216456951,0.7159027069325081,0.26255773385950737,,,26.15030500081266,64.06519042479036
INT-0186,Isaac Martinez,2005-05-09,Venezuela,2022,Complex League,Position Player,17,569,0.21575170540414906,0.07661432178139704,0.11849766266952429,0.7178429098568202,0.25610733302052824,,,25.944368816807444,60.79422584743611
INT-0186,Isaac Martinez,2005-05-09,Venezuela,2023,Complex League,Position Player,18,452,0.2605561758038724,0.07428767727637543,0.12534750874622227,0.7371062761134725,0.27466931338233586,,,26.252406374419,58.72848399717559
INT-0186,Isaac Martinez,2005-05-09,Venezuela,2024,Dominican Summer League,Position Player,19,468,0.2295296289570677,0.08342354140705403,0.07184130966080195,0.7329521469853785,0.2984724473322031,,,27.51929719403253,57.56767508866731
INT-0186,Isaac Martinez,2005-05-09,Venezuela,2025,Complex League,Position Player,20,596,0.2463381076886122,0.09954014782614837,0.15944181055955317,0.739574892407316,0.25968525806425957,,,27.538819472978076,58.327541906729394
INT-0187,Rafael Sato,2006-09-11,Dominican Republic,2025,Dominican Summer League,Position Player,19,294,0.26170753456582574,0.08539399595228553,0.08335031375320512,0.6816244334153384,0.3124123866356255,,,26.473049620659317,64.46910392423594
INT-0188,NICOLAS JIMENEZ 2,2005-04-09,VZ,2023,Dominican Summer League,Pitcher,18,539,0.2024915914163395,0.09417404858501327,,,,89.74443263615223,0.4507020531001261,,45.37638148868945
INT-0188,Nicolas Jimenez 2,2005-04-09,Venezuela,2024,Complex League,Pitcher,19,472,0.2398696185564969,0.10414131053290492,,,,90.92432338243749,0.4562976137994601,,46.37244479857003
INT-0188,Nicolas Jimenez 2,2005-04-09,Venezuela,2025,Dominican Summer League,Pitcher,20,531,0.2670400371178479,0.1402705212732218,,,,90.49451275082734,0.4547035537578608,,41.523643861612385
INT-0189,Gabriel Torres,2002-01-20,Colombia,2022,Colombian Winter League,Position Player,20,380,0.25302294431154804,0.1166432594013695,0.17900595184254253,0.7845276254597688,0.27977247434590713,,,25.68375701725736,60.47289693276945
INT-0189,GABRIEL TORRES,2002-01-20,Colombia,2023,Colombian Winter League,Position Player,21,573,0.1849668978893,0.12196725181536273,0.21596589463962101,0.7599234552477467,0.28064721262189174,,,26.395791435452878,63.98636597496665
INT-0189,Gabriel Torres,2002-01-20,Colombia,2024,Complex League,Position Player,22,203,0.2455808081673124,0.12757529727643896,0.14989184296827285,0.7823189753328083,0.2708749651377201,,,26.622474232116137,62.56756250967446
INT-0189,Gabriel Torres,2002-01-20,COL,2025,Complex League,Position Player,23,294,0.20684885601124237,0.10594670553826784,0.2000468877248679,0.7495490748248835,0.24949215533884875,,,28.043819316282246,60.83101240490478
INT-0190,Adrian Torres,2004-08-26,JPN,2022,NPB Farm,Position Player,18,406,0.26051527882641,0.05738493783727873,0.18539222954774082,0.7315566358814166,0.306052483382565,,,26.04575557383839,38.52468865694979
INT-0190,Adrian Torres,2004-08-26,Japan,2023,NPB Farm,Position Player,19,203,0.31972381853212967,0.061976960735105904,0.1758487865209509,0.7160825619083675,0.28159485332786055,,,25.04228166293224,41.6550570387438
INT-0190,Adrian Torres,2004-08-26,Japan,2024,NPB Farm,Position Player,20,613,0.24513928683229716,0.075683327147712,0.14101602878800357,0.7488946805135295,0.314587451752027,,,24.208520514715214,39.271127873301815
INT-0190,Adrian Torres,2004-08-26,JPN,2025,NPB Farm,Position Player,21,180,0.2069895501823971,0.08483970109703601,0.10347552827503673,0.7250854315636599,0.3786949176391783,,,25.317583576848303,38.20366713734362
INT-0191,MIN-JUN SATO,2007-05-20,Venezuela,2025,Complex League,Pitcher,18,578,0.17053719177785243,0.11673817406197981,,,,86.68774508257343,0.48246344488438764,,51.220096318590414
INT-0192,Diego Yamamoto,2004-04-19,MEX,2022,Mexican Pacific League,Pitcher,18,410,0.14509158323019425,0.1318475755347967,,,,85.16898110529557,0.4206395329898762,,50.96352841257181
,Diego Yamamoto,2004-04-19,Mexico,2023,Mexican League,Pitcher,19,397,0.12564243472117026,0.11327356275806551,,,,84.25108355105102,0.44340091327549525,,51.154204600904436
INT-0192,Diego Yamamoto,2004-04-19,Mexico,2024,Mexican League,Pitcher,20,607,0.14339677359743644,0.0992679771566703,,,,86.62290338514356,0.4770238853333584,,54.55205349643417
INT-0192,Diego Yamamoto,2004-04-19,Mexico,2025,Mexican League,Pitcher,21,314,0.15738202734356974,0.091513943950786,,,,86.03436835086775,0.4508539754992314,,52.16774049858048
INT-0193,Emilio Sanchez,1999-04-22,VZ,2022,Dominican Summer League,Position Player,23,330,0.2051996329404897,0.08216373262252728,0.12549610037208744,0.7669216680260736,0.2549258765310472,,,26.2830414578357,56.74578693368386
INT-0193,Emilio Sanchez,1999-04-22,Venezuela,2023,Dominican Summer League,Position Player,24,522,0.19869229283399772,0.12062917946515633,0.08308296666727219,0.7555495384996537,0.32460671324458,,,26.706024058649042,53.00877860977032
INT-0193,Emilio Sanchez,1999-04-22,Venezuela,2024,Complex League,Position Player,25,297,0.16741512189389818,0.0998414771852132,0.0898348522927491,0.7565200941660513,0.24374201336003656,,,27.138919786366998,52.745413110314296
INT-0193,Emilio Sanchez,1999-04-22,Venezuela,2025,Complex League,Position Player,26,496,0.1857441277151574,0.1341030753114095,0.17936001343980698,0.7704043452158134,0.3415926471323753,,,25.845875955972176,61.55347695752513
INT-0194,Min-jun Navarro,1999-10-23,Dominican Republic,2022,Complex League,Pitcher,23,404,0.16873507583010788,0.11716239978577232,,,,87.36297060980154,0.48858049739865694,,45.37919668095287
INT-0194,Min-jun Navarro,1999-10-23,Dominican Republic,2023,Dominican Summer League,Pitcher,24,258,0.18184755084605603,0.08784889456580089,,,,87.45837414114848,0.4941588060078997,,40.23083411110572
INT-0194,Min-jun Navarro,1999-10-23,Dominican Republic,2024,Dominican Summer League,Pitcher,25,264,0.21441369031622684,0.03512232509961229,,,,88.24307556901087,0.46262646621828973,,48.17271309468013
,  Min-jun Navarro ,1999-10-23,Dominican Republic,2025,Complex League,Pitcher,26,447,0.21260220816634395,0.07802864551238597,,,,88.91442843467843,0.4716552618606911,,36.827503276993525
INT-0195,Hector Garcia 2,2002-06-23,D.R.,2022,Dominican Summer League,Position Player,20,124,0.23674371623302243,0.09775762213860167,0.13776531921414342,0.8122491583384012,0.2681532692209977,,,25.54186746459728,44.54536998564762
INT-0195,Hector Garcia 2,2002-06-23,Dominican Republic,2023,Dominican Summer League,Position Player,21,416,0.23748290957970644,0.07658975289028805,0.054335762332917925,0.8173113741379971,0.27866064141593194,,,26.516935589022555,51.63013937575496
INT-0195,  Hector Garcia 2 ,2002-06-23,Dominican Republic,2024,Complex League,Position Player,22,171,0.19381354743070112,0.0930768203124766,0.12027328758576591,0.7548464670284185,0.24111401109606762,,,25.037246237499396,53.81940463759199
INT-0195,HECTOR GARCIA 2,2002-06-23,Dominican Republic,2025,Dominican Summer League,Position Player,23,242,0.18435088898450397,0.06882586256538095,0.16246430863480482,0.7432972362212149,0.26275306561396106,,,25.696192451944242,51.592036814014996
INT-0196,Nicolas Vargas,2005-01-14,Dominican Rep.,2023,Complex League,Pitcher,18,607,0.16968940097701113,0.07998263921333876,,,,89.57252731999826,0.48646787793202995,,58.746236741690254
INT-0196,Nicolas Vargas,2005-01-14,D.R.,2024,Complex League,Pitcher,19,112,0.13103249606752718,0.05101865019362275,,,,85.82611632202646,0.5242732355080364,,61.23027388535331
INT-0196,NICOLAS VARGAS,2005-01-14,Dominican Republic,2025,Complex League,Pitcher,20,515,0.25988676022911233,0.09039955280375823,,,,89.42535320534009,0.5435081785722063,,57.02272691066185
INT-0197,Kenji Benitez,2003-07-21,Cuba,2022,Cuban National Series,Pitcher,19,586,0.19683407563838964,0.09589526185233688,,,,86.00909476094056,0.5659269532612795,,42.2446294327597
INT-0197,Kenji Benitez,2003-07-21,CUB,2023,Independent,Pitcher,20,162,0.15996305673965341,0.041436305984583414,,,,89.7853869128692,0.5438505111144437,,57.30925838718865
INT-0197,Kenji Benitez,2003-07-21,Cuba,2024,Cuban National Series,Pitcher,21,529,0.1780455481097496,0.04238505692846451,,,,90.02534160533503,0.5407893455235854,,53.49296261626752
INT-0197,Kenji Benitez,2003-07-21,Cuba,2025,Cuban National Series,Pitcher,22,347,0.1526209520825246,0.05248152549993981,,,,92.20037589996751,0.48986595275260614,,45.20910353902759
INT-0198,Gabriel Sanchez 2,2007-09-21,Colombia,2024,Complex League,Position Player,17,308,0.17137480412157352,0.10804540023538853,0.10613425249045003,0.8039663896228857,0.21068670511001136,,,26.362174017492087,48.03338952475022
INT-0198,Gabriel Sanchez 2,2007-09-21,Colombia,2025,Complex League,Position Player,18,221,0.18560030549187848,0.09625965475464199,0.13585746889447292,0.7570558549519426,0.24850055894084816,,,26.02459902954928,49.879898099161544
INT-0199,Yun-seo Navarro 2,2000-08-16,Dominican Republic,2022,Dominican Summer League,Position Player,22,543,0.3101394686701652,0.05490982955883551,0.187803237078634,0.6785802049578504,0.33621597218426846,,,25.21829318414054,35.02811443831433
INT-0199,Yun-seo Navarro 2,2000-08-16,Dominican Republic,2023,Dominican Summer League,Position Player,23,192,0.2594764929776195,0.04966821937316471,0.1495025039718809,0.6842711239405055,0.3130569324926224,,,24.43229236611506,32.06810953241156
INT-0199,Yun-seo Navarro 2,2000-08-16,Dominican Republic,2024,Dominican Summer League,Position Player,24,572,0.19649714222768466,0.0651054542279071,0.1974035006791589,0.6994132557140392,0.34761004199332385,,,24.201163685634924,40.97698049268184
INT-0199,Yun-seo Navarro 2,2000-08-16,Dominican Rep.,2025,Complex League,Position Player,25,189,0.2704446913020814,0.07064039551460323,0.1780388968681899,0.6892945396199499,0.2901197556721707,,,24.189044874074135,40.02793846639043
INT-0200,Diego Mendez,1999-01-23,Dominican Republic,2022,Complex League,Position Player,23,422,0.2656293101167065,0.0715192022042353,0.10433920791785499,0.6704775895654937,0.3567591393376117,,,25.79949416896458,40.20105235177594
INT-0200,Diego Mendez,1999-01-23,Dominican Republic,2023,Complex League,Position Player,24,586,0.27188756219513865,0.044865365020264746,0.07597694605128931,0.7091292040910848,0.2912272894687227,,,25.304735245209525,49.53194476550813
INT-0200,Diego Mendez,1999-01-23,Dominican Republic,2024,Dominican Summer League,Position Player,25,178,0.2870024368257612,0.0679396339941797,0.09290844603645851,0.707070793605324,0.3226774955453325,,,26.30097367148187,40.17333347302088
INT-0200,Diego Mendez,1999-01-23,Dominican Republic,2025,Dominican Summer League,Position Player,26,102,0.28755935181770864,0.06135023742217412,0.15901591728497425,0.7149824289212957,0.3424824988811368,,,24.359135200088826,44.898508482129934
INT-0201,Mateo Dominguez,2000-10-19,Mexico,2022,Mexican League,Position Player,22,520,0.2197488238353898,0.05724409606439329,0.19464499641561803,0.6787884531814582,0.30621762715672923,,,23.60241785029816,38.58238655274306
,MATEO DOMINGUEZ,2000-10-19,Mexico,2023,Mexican League,Position Player,23,336,0.2335400167367634,0.08579033450681178,0.13020205561942266,0.6671437849902891,0.27665616859937225,,,23.525421252119703,26.75104122948031
INT-0201,Mateo Dominguez,2000-10-19,Mexico,2024,Mexican Pacific League,Position Player,24,525,0.25195853271085106,0.06854416246744897,0.1551384076214256,0.7054374337100281,0.32639788486887866,,,24.433246087018173,34.00140699799168
INT-0201,Mateo Dominguez,2000-10-19,Mexico,2025,Mexican Pacific League,Position Player,25,305,0.2642858836148043,0.05306997377698813,0.10624218920552338,0.7254680745489452,0.33649578861166163,,,24.577565243689005,38.09905084267155
,Nicolas Tanaka,2000-07-25,PAN,2022,Complex League,Position Player,22,398,0.21043717866679612,0.09167887531730069,0.22250267554026537,0.757474384554554,0.27726540919518483,,,26.00451647559995,46.408665075834904
,NICOLAS TANAKA,2000-07-25,Panama,2023,Panamanian League,Position Player,23,202,0.19162801378896543,0.1070086692318362,0.18527877634557136,0.7962205865985973,0.25742190711530966,,,25.812409131994258,46.84222811014321
INT-0202,Nicolas Tanaka,2000-07-25,Panama,2024,Panamanian League,Position Player,24,421,0.20076442465037098,0.09253517332025854,0.20982877535802835,0.7491298195099674,0.2928178758131346,,,26.39361693387947,54.06409086127772
INT-0202,Nicolas Tanaka,2000-07-25,Panama,2025,Complex League,Position Player,25,169,0.22884297817317087,0.11005402845750872,0.1586756686937169,0.8215567709616038,0.26328799431529004,,,24.978602657708073,44.0664257418693
INT-0203,Min-jun Kim,2007-09-03,Dominican Republic,2023,Complex League,Position Player,16,600,0.252857128208158,0.08544719911041686,0.10942944694804385,0.7494661616895261,0.2805221672992096,,,26.406409413379173,56.599446629748094
INT-0203,Min-jun Kim,2007-09-03,Dominican Republic,2024,Dominican Summer League,Position Player,17,503,0.26212720039168574,0.07638730339290146,0.0988799353965699,0.7213126495857419,0.3261409878351945,,,26.48520074221091,48.5426646874945
INT-0203,Min-jun Kim,2007-09-03,DOM,2025,Complex League,Position Player,18,405,0.2469041301765103,0.0851636842322773,0.12168470590744516,0.7173927954173163,0.35322838688675273,,,25.746127681770734,51.204327432682895
INT-0204,DAICHI YAMAMOTO,2000-08-12,Panama,2022,Complex League,Position Player,22,191,0.29998587560022927,0.03173152524448465,0.17476996321707627,0.7008031321627215,0.35911666210766413,,,25.435958424277448,51.68511460712543
INT-0204,Daichi Yamamoto,2000-08-12,Panama,2023,Panamanian League,Position Player,23,484,0.3094447252180121,0.06698446624007844,0.09146276588263881,0.7113582121182699,0.31076841973890645,,,25.77789544001815,49.72011134639808
INT-0204,DAICHI YAMAMOTO,2000-08-12,Panama,2024,Panamanian League,Position Player,24,560,0.2612528673113032,0.052443459724563816,0.07964066707960715,0.6793736076557529,0.30642594175642374,,,26.9402649561226,59.83261329342465
